richard+iii+1995,16.0
home+alone+1990,42.40350877192982
courage+under+fire+1996,15.75438596491228
pulp+fiction+1994,158.56140350877192
dave+1993,32.473684210526315
last+action+hero+1993,17.94736842105263
carlitos+way+1993,18.05263157894737
sabrina+1995,31.280701754385966
star+wars+episode+i+-+the+phantom+menace+1999,39.01754385964912
back+to+the+future+1985,63.50877192982456
ransom+1996,28.36842105263158
glory+1989,23.473684210526315
2+days+in+the+valley+1996,6.578947368421052
batman+begins+2005,33.26315789473684
the+usual+suspects+1995,104.56140350877193
harry+potter+and+the+prisoner+of+azkaban+2004,20.614035087719298
the+mask+of+zorro+1998,20.82456140350877
fly+away+home+1996,8.210526315789474
the+city+of+lost+children+1995,21.087719298245613
jumanji+1995,30.719298245614034
phenomenon+1996,29.263157894736842
scent+of+a+woman+1992,14.017543859649123
fools+rush+in+1997,4.614035087719298
free+willy+1993,11.473684210526315
traffic+2000,27.75438596491228
dances+with+wolves+1990,107.52631578947368
patch+adams+1998,9.842105263157896
national+lampoons+european+vacation+1985,4.912280701754386
harry+potter+and+the+goblet+of+fire+2005,18.07017543859649
big+1988,25.43859649122807
shrek+2001,53.40350877192982
notting+hill+1999,19.140350877192983
jade+1995,3.543859649122807
death+to+smoochy+2002,3.789473684210526
se7en+1995,85.43859649122807
almost+famous+2000,32.12280701754386
fargo+1996,87.29824561403508
gran+torino+2008,18.403508771929825
sex_+lies_+and+videotape+1989,13.75438596491228
get+shorty+1995,44.666666666666664
grumpier+old+men+1995,32.14035087719298
blade+runner+1982,50.85964912280702
blow+2001,13.333333333333334
a+river+runs+through+it+1992,12.052631578947368
the+princess+bride+1987,58.280701754385966
watership+down+1978,8.842105263157896
in+the+mood+for+love+2000,13.333333333333334
deep+impact+1998,16.105263157894736
reservoir+dogs+1992,44.87719298245614
snow+falling+on+cedars+1999,6.105263157894737
the+silence+of+the+lambs+1991,143.42105263157896
the+rainmaker+1997,9.719298245614034
revolutionary+road+2008,6.473684210526316
spy+hard+1996,14.807017543859649
star+trek+ii+the+wrath+of+khan+1982,22.385964912280702
stranger+than+fiction+2006,16.350877192982455
the+amityville+horror+1979,4.456140350877193
the+jungle+book+1994,15.807017543859649
star+wars+1977,117.10526315789474
the+client+1994,30.80701754385965
sense+and+sensibility+1995,57.0
the+butterfly+effect+2004,15.140350877192983
first+knight+1995,22.05263157894737
hancock+2008,5.052631578947368
blue+crush+2002,2.7719298245614037
the+life+aquatic+with+steve+zissou+2004,11.263157894736842
sneakers+1992,20.57894736842105
monsters_+inc.+2001,41.96491228070175
ace+ventura+pet+detective+1994,79.36842105263158
aladdin+1992,90.80701754385964
quiz+show+1994,46.26315789473684
from+dusk+till+dawn+1996,15.596491228070175
dumb+and+dumber+1994,64.54385964912281
lethal+weapon+3+1992,12.175438596491228
twelve+monkeys+1995,95.19298245614036
the+net+1995,53.85964912280702
jimmy+neutron+boy+genius+2001,2.56140350877193
erin+brockovich+2000,22.140350877192983
spider-man+2002,30.263157894736842
gone+in+sixty+seconds+2000,11.75438596491228
dogma+1999,22.105263157894736
airplane+ii+the+sequel+1982,6.56140350877193
miracle+on+34th+street+1994,22.24561403508772
the+war+1994,6.157894736842105
sirens+1993,6.56140350877193
the+river+wild+1994,29.07017543859649
braveheart+1995,117.33333333333333
master+and+commander+the+far+side+of+the+world+2003,12.701754385964913
as+good+as+it+gets+1997,33.6140350877193
donnie+darko+2001,33.14035087719298
hot+shots+part+deux+1993,18.614035087719298
the+broken+hearts+club+a+romantic+comedy+2000,4.385964912280702
maverick+1994,26.24561403508772
mrs.+doubtfire+1993,59.1578947368421
clear+and+present+danger+1994,72.24561403508773
happy+gilmore+1996,34.8421052631579
barb+wire+1996,6.87719298245614
in+the+line+of+fire+1993,33.08771929824562
pretty+woman+1990,57.719298245614034
batman+1989,102.98245614035088
harry+potter+and+the+philosophers+stone+2001,25.649122807017545
serenity+2005,18.57894736842105
galaxy+quest+1999,20.982456140350877
backdraft+1991,12.824561403508772
the+rocky+horror+picture+show+1975,19.105263157894736
roger++me+1989,15.894736842105264
high+noon+1952,14.578947368421053
murder+at+1600+1997,5.140350877192983
queen+margot+1994,9.929824561403509
x2+2003,23.140350877192983
empire+records+1995,5.842105263157895
apollo+13+1995,110.7719298245614
blade+1998,14.385964912280702
faceoff+1997,20.842105263157894
city+slickers+ii+the+legend+of+curlys+gold+1994,24.0
weekend+at+bernies+1989,6.140350877192983
addams+family+values+1993,39.49122807017544
crimson+tide+1995,60.24561403508772
legends+of+the+fall+1994,36.49122807017544
the+boondock+saints+1999,18.19298245614035
how+to+lose+a+guy+in+10+days+2003,5.456140350877193
fantasia+1940,21.403508771929825
i.q.+1994,18.157894736842106
best+in+show+2000,19.94736842105263
two+deaths+1995,2.508771929824561
citizen+kane+1941,34.75438596491228
the+road+to+el+dorado+2000,4.245614035087719
x-men+origins+wolverine+2009,6.5964912280701755
american+beauty+1999,87.0701754385965
theres+something+about+mary+1998,33.3859649122807
erik+the+viking+1989,3.456140350877193
the+rock+1996,62.21052631578947
caddyshack+1980,14.105263157894736
rush+hour+1998,12.719298245614034
the+sweetest+thing+2002,2.3157894736842106
jin-roh+the+wolf+brigade+1999,7.56140350877193
masters+of+the+universe+1987,1.263157894736842
go+fish+1994,4.087719298245614
brief+encounter+1945,11.894736842105264
made+in+america+1993,3.8771929824561404
cool+runnings+1993,9.68421052631579
rumble+in+the+bronx+1995,27.54385964912281
leaving+las+vegas+1995,49.01754385964912
little+women+1994,23.56140350877193
8+women+2002,4.7894736842105265
